;genre;artist_name;track_name;popularity;acousticness;danceability;energy;key;loudness;mode;tempo
511;Movie;Henri Salvador;Quand On S'aime À Paris;0;0.74;0.47;0.3;G#;-9.48;Major;103.1
512;Movie;Henri Salvador;Twist De L'enrhumé - Remastered;7;0.42;0.47;0.88;E;-5.61;Minor;150.52
513;Movie;Henri Salvador;Elle Me Donne;0;0.61;0.81;0.65;A#;-11.67;Minor;97.59
514;Movie;Martin & les fées;Tu es ma plus belle histoire (par Michèle Laroque);1;0.03;0.65;0.73;B;-6.88;Minor;110.02
515;Movie;Frank Churchill;"Why Grumpy, You Do Care - From ""Snow White and the Seven Dwarfs""/Score";0;0.95;0.34;0.07;A#;-20.19;Major;102.73
516;Movie;Randy Newman;Could You Milk Me? - Meet The Parents/Soundtrack;2;0.94;0.2;0.03;G;-21.52;Minor;79.9
517;Movie;Lucie Dolene;La poupée magique;0;0.9;0.63;0.39;A#;-10.23;Major;128.53
518;Movie;Céline Languedoc;Dé ti mo dou;0;0.83;0.54;0.53;C;-8.72;Minor;87.94
519;Movie;Chorus;Jalwath Karala;0;0.73;0.68;0.56;F;-7.66;Major;102.3
520;Movie;Claire Guyot;Ave Maria;0;0.84;0.28;0.52;G#;-6.89;Minor;64.31
521;Movie;Leopold Stokowski;Lohengrin': Prelude to Act I;0;0.77;0.13;0.16;A;-17.55;Major;99.36
522;Movie;Henri Salvador;Tout Doux Tout Doucement;1;0.41;0.63;0.6;A#;-9.59;Major;124.21
523;Movie;Dominique Tirmont;Quelle heure est-il ?;0;0.79;0.73;0.52;G;-7.32;Major;132.56
524;Movie;Jean Claude Corbel;L'espèce des oiseaux;0;0.52;0.56;0.4;D;-16.43;Major;125.74
525;Movie;Jean Claude Corbel;Alice Au Pays Des Merveilles 4;0;0.66;0.51;0.35;G;-15.06;Major;88.91
526;Movie;Leopold Stokowski;Prince Igor: Polovtsian Dances (abridged);2;0.99;0.4;0.16;A;-17.98;Minor;128.57
527;Movie;Henri Salvador;Syracuse - Live au Casino de Paris;0;0.47;0.47;0.38;C#;-12.69;Major;118.06
528;Movie;Henri Salvador;C Est Noel M Amie;0;0.95;0.2;0.16;C;-13.74;Major;171.85
529;Movie;Chorus;Gajanan Maharaj Arti;0;0.55;0.25;0.32;C#;-9.27;Major;83.05
530;Movie;George Bruns;There You Are;0;0.81;0.5;0.27;A#;-12.71;Major;120.3
531;Movie;Chorus;Dakhin Hawa;0;0.65;0.25;0.34;A#;-9.65;Major;186.81
532;Movie;Dorothée;Bonjour bonjour;1;0.46;0.86;0.48;B;-13.36;Major;138.92
533;Movie;Chorus;"Yesuvae Yesuvae - Language: Tamil; Genre: Christian Devotional";0;0.94;0.56;0.39;E;-10.68;Major;80.01
534;Movie;Chorus;Bidiside Hoogala;0;0.9;0.44;0.49;G;-10.37;Major;100.75
535;Movie;Chorus;Gori Rain Milan Ki Aayee;0;0.86;0.54;0.65;F;-6.32;Minor;118.94
536;Movie;Dorothée;Méfie Toi Des Garçons;2;0.2;0.88;0.61;E;-9.48;Major;140.04
537;Movie;Chorus;Sikka Ke Pehlu To;0;0.21;0.71;0.86;C;-5.26;Major;95.0
538;Movie;Les Hérissons;La cohabitation;0;0.67;0.65;0.61;A;-4.02;Minor;89.23
539;Movie;Chorus;Aguner Parasmoni;0;0.76;0.45;0.17;C;-13.68;Major;117.55
540;Movie;Ken Page;I'll Bring You Luck;0;0.81;0.49;0.31;G#;-11.67;Minor;173.12
541;Movie;Jean Claude Corbel;Au fond des abysses;0;0.64;0.46;0.27;G;-13.27;Minor;106.83
542;Movie;Chorus;Opa-Opa;0;0.34;0.41;0.67;F#;-6.29;Minor;93.32
543;Movie;Chorus;No Shade;0;0.49;0.81;0.71;G#;-6.45;Minor;139.9
544;Movie;Jean Claude Corbel;Cendrillon 2;0;0.81;0.46;0.39;C;-11.08;Major;83.72
545;Movie;Chorus;Instagram;0;0.16;0.51;0.34;F#;-9.76;Major;132.83
546;Movie;Henri Salvador;Coeur Brisé à Prendre - Remastered;5;0.25;0.52;0.81;F;-6.25;Major;79.12
547;Movie;Chorus;Champa Aur Chambeli;0;0.72;0.56;0.42;G;-13.52;Minor;159.38
548;Movie;Bernard Minet;Turbo Rangers - Générique;1;0.72;0.75;0.7;D;-10.69;Major;130.02
549;Movie;Joseph Williams;Everytime You Go Away;4;0.95;0.68;0.16;C#;-13.45;Major;82.08
550;Movie;Jean Claude Corbel;Aladin 3;0;0.78;0.64;0.42;D#;-15.42;Major;102.96
551;Movie;Henri Salvador;Le loup, la biche et le chevalier;11;0.79;0.84;0.54;G#;-10.23;Major;126.85
552;A Capella;MC6 A Cappella;For the Longest Time;44;0.78;0.62;0.3;D;-7.71;Major;82.47
553;A Capella;The Singers Unlimited;Clair;33;0.97;0.48;0.22;F;-14.63;Minor;127.69
554;A Capella;MC6 A Cappella;Come Go With Me;25;0.8;0.72;0.52;G#;-7.75;Major;129.88
555;A Capella;MC6 A Cappella;The Lion Sleeps Tonight;26;0.3;0.69;0.49;F;-11.22;Major;107.07
556;A Capella;Glad;A Debtor to Mercy Alone;24;0.6;0.39;0.15;E;-12.02;Major;120.63
557;A Capella;Glad;O Wondrous Love;23;0.79;0.35;0.09;F;-15.0;Major;120.41
558;A Capella;MC6 A Cappella;Blue Moon;23;0.67;0.75;0.51;G;-9.26;Major;122.18
559;A Capella;MC6 A Cappella;Runaround Sue;23;0.66;0.7;0.57;A#;-7.12;Major;81.98
560;A Capella;MC6 A Cappella;Teenager in Love;22;0.83;0.58;0.32;C#;-8.25;Major;75.91
561;A Capella;MC6 A Cappella;Sherry;23;0.36;0.65;0.43;A#;-7.96;Major;125.39
562;A Capella;MC6 A Cappella;Goodnight Sweetheart;23;0.83;0.63;0.3;G;-9.48;Major;135.9
563;A Capella;Peter Hollens;December Song (A Capella Bonus Track);20;0.86;0.25;0.42;F#;-3.56;Major;143.37
564;A Capella;MC6 A Cappella;409/Little Deuce Coupe;20;0.78;0.55;0.45;G#;-7.92;Major;115.04
565;A Capella;MC6 A Cappella;In the Still of the Night;20;0.71;0.31;0.44;A;-9.49;Major;69.0
566;A Capella;MC6 A Cappella;So Much in Love;19;0.83;0.55;0.27;C;-10.65;Minor;79.05
567;A Capella;Peter Hollens;December Song [Bonus Track] - A Capella;18;0.86;0.18;0.39;F#;-3.56;Major;45.96
568;A Capella;MC6 A Cappella;Since You've Been Gone;18;0.85;0.6;0.4;G#;-7.45;Major;125.11
569;A Capella;Glad;Christ the Lord is Risen Today;16;0.82;0.38;0.26;C;-11.14;Major;122.42
570;A Capella;MC6 A Cappella;Surfer Girl;18;0.69;0.52;0.3;G#;-9.79;Major;94.51
571;A Capella;Glad;Receive the Glory;17;0.83;0.38;0.17;A#;-9.96;Major;122.06
572;A Capella;MC6 A Cappella;One Fine Day;18;0.63;0.78;0.7;B;-7.54;Major;95.97
573;A Capella;MC6 A Cappella;Up On the Roof;17;0.84;0.46;0.25;D;-8.72;Major;104.6
574;A Capella;BYU Noteworthy;Star Wars: A Capella Strikes Back;15;0.7;0.31;0.41;B;-7.4;Major;95.25
575;A Capella;The Singers Unlimited;London By Night;16;0.97;0.26;0.09;F;-17.74;Major;91.42
576;A Capella;Glad;Holy Holy Holy;12;0.52;0.3;0.15;D;-11.09;Major;91.83
577;A Capella;Glad;In Christ Alone;12;0.69;0.39;0.1;F;-11.69;Major;113.0
578;A Capella;The Singers Unlimited;The Fool On the Hill;15;0.97;0.29;0.1;F;-17.93;Major;110.91
579;A Capella;The Singers Unlimited;Nature Boy;15;0.97;0.24;0.12;G;-18.04;Major;108.06
580;A Capella;The Singers Unlimited;Michelle;15;0.98;0.28;0.04;D;-21.24;Minor;101.73
581;A Capella;The Singers Unlimited;My Romance;13;0.97;0.21;0.04;D;-22.2;Major;76.0
582;A Capella;The Singers Unlimited;Emily;13;0.98;0.17;0.07;G;-19.46;Minor;85.81
583;A Capella;Glad;O Sacred Head Now Wounded;10;0.79;0.32;0.19;B;-9.71;Minor;80.89
584;A Capella;The Singers Unlimited;Killing Me Softly with His Song;14;0.96;0.26;0.14;C;-14.63;Major;89.74
585;A Capella;Glad;All Hail the Power of Jesus' Name;10;0.73;0.49;0.26;G#;-9.49;Major;143.27
586;A Capella;The Singers Unlimited;Both Sides Now;13;0.97;0.3;0.12;F;-15.88;Major;72.59
587;A Capella;Glad;When I Survey the Wondrous Cross;8;0.93;0.3;0.12;C;-15.03;Major;81.6
588;A Capella;Glad;Blessed Be Your Name;10;0.57;0.71;0.56;G;-7.66;Major;119.98
589;A Capella;Glad;Be Still My Soul;9;0.78;0.32;0.09;F#;-11.94;Major;110.48
590;A Capella;The Singers Unlimited;Try to Remember;11;0.97;0.21;0.05;C;-19.86;Minor;90.73
591;A Capella;The Singers Unlimited;Since You Asked;12;0.98;0.26;0.07;A;-19.16;Minor;77.11
592;A Capella;Glad;Sing it A Cappella;7;0.77;0.51;0.33;F;-11.75;Major;142.4
593;A Capella;Glad;You Put This Love in My Heart;7;0.83;0.69;0.44;D#;-10.43;Minor;123.18
594;A Capella;Glad;All Glory, Laud and Honor;7;0.91;0.17;0.18;A;-14.0;Major;76.83
595;A Capella;Glad;My Jesus, I Love Thee;7;0.95;0.23;0.06;F#;-16.53;Minor;129.01
596;A Capella;The Singers Unlimited;Autumn in New York;10;0.98;0.23;0.09;G;-17.57;Minor;140.82
597;A Capella;The Singers Unlimited;Here, There and Everywhere;10;0.98;0.26;0.07;G;-17.34;Major;167.66
598;A Capella;The Singers Unlimited;Like Someone in Love;10;0.94;0.22;0.05;G#;-17.0;Major;168.6
599;A Capella;Glad;Just As I Am;6;0.91;0.32;0.08;G;-14.05;Major;137.34
600;A Capella;Glad;Crown Him With Many Crowns;6;0.81;0.43;0.17;C;-12.69;Major;93.79
601;A Capella;Glad;Rejoice, The Lord is King;7;0.89;0.58;0.19;D;-14.5;Major;97.85
602;A Capella;Glad;Sing a New Song;6;0.88;0.25;0.33;D#;-11.44;Major;170.28
603;A Capella;The King's Singers;Sleigh Ride;13;0.89;0.73;0.34;A;-13.0;Major;102.9
604;A Capella;Hyannis Sound;A Thousand Miles;7;0.74;0.32;0.51;B;-7.57;Major;92.7
605;A Capella;Hyannis Sound;Part Time Lover;5;0.49;0.55;0.72;A#;-4.84;Minor;174.89
606;A Capella;The Singers Unlimited;I Don't Know Were I Stand;9;0.97;0.18;0.05;C#;-20.17;Major;78.8
607;A Capella;The Swingle Singers;Walking in the Air;11;0.97;0.35;0.07;D;-18.86;Minor;99.79
608;A Capella;The Singers Unlimited;All the Things You Are;8;0.98;0.24;0.06;B;-19.87;Minor;134.76
609;A Capella;The Singers Unlimited;Indian Summer;9;0.98;0.3;0.13;C;-18.48;Major;37.86
610;A Capella;The Singers Unlimited;I Wish You Love;8;0.97;0.26;0.13;F;-17.48;Minor;133.0
611;A Capella;The Singers Unlimited;The Way We Were;10;0.97;0.21;0.14;A;-16.81;Minor;85.84
612;A Capella;The Singers Unlimited;Killing Me Softly With His Song;9;0.96;0.21;0.12;C;-16.36;Major;179.78
613;A Capella;The Singers Unlimited;Lullaby;9;0.98;0.22;0.07;C#;-19.45;Major;81.99
614;A Capella;The Singers Unlimited;More I Can Not Wish You;8;0.98;0.27;0.05;G#;-19.34;Major;83.38
615;A Capella;Glad;God so Loved the World;5;0.83;0.21;0.16;F;-13.35;Major;74.85
616;A Capella;The King's Singers;What Child Is This?;10;0.98;0.28;0.09;D#;-25.28;Minor;90.38
617;A Capella;The King's Singers;The Little Drummer Boy;10;0.99;0.3;0.02;E;-29.37;Major;119.45
618;A Capella;Hyannis Sound;Faithfully;3;0.56;0.48;0.38;B;-7.01;Major;129.88
619;A Capella;Hyannis Sound;Long Train Runnin';4;0.6;0.67;0.77;G;-4.91;Minor;116.91
620;A Capella;The Singers Unlimited;Yesterday;7;0.99;0.16;0.03;A;-22.45;Minor;181.71
621;A Capella;The Singers Unlimited;I Don't Know Where I Stand;5;0.98;0.18;0.07;A#;-18.92;Minor;78.82
622;A Capella;The Swingle Singers;The Christmas Song (Merry Christmas to You);9;0.86;0.71;0.34;B;-19.16;Minor;130.01
623;A Capella;The Swingle Singers;Rockin' Around the Christmas Tree;10;0.69;0.61;0.28;G#;-14.52;Major;160.14
624;A Capella;The Singers Unlimited;April in Paris;6;0.97;0.23;0.09;A#;-17.61;Minor;123.62
625;A Capella;The Singers Unlimited;Lost in the Stars;6;0.97;0.32;0.06;D#;-18.56;Major;118.64
626;A Capella;The Singers Unlimited;Sweet Lorraine;7;0.96;0.37;0.16;E;-14.69;Minor;106.2
627;A Capella;The Singers Unlimited;Girl Talk;8;0.98;0.41;0.16;C;-15.03;Major;81.19
628;A Capella;The Swingle Singers;Santa Baby;9;0.92;0.72;0.12;C#;-18.93;Major;90.1
629;A Capella;The Singers Unlimited;Love Is Here to Stay;7;0.97;0.27;0.12;D;-18.07;Minor;110.12
630;A Capella;Glad;Alleluia;4;0.9;0.15;0.17;D;-14.63;Major;74.77
631;A Capella;The King's Singers;Santa Claus Is Coming to Town;10;0.88;0.66;0.22;C;-13.45;Major;120.28
632;A Capella;The King's Singers;Jingle Bells;9;0.99;0.57;0.23;E;-22.88;Major;79.29
633;A Capella;The Singers Unlimited;Anything Goes;4;0.92;0.46;0.15;F;-14.81;Major;137.52
634;A Capella;The Singers Unlimited;Since You've Asked;6;0.99;0.28;0.09;G;-16.95;Major;79.1
635;A Capella;The Singers Unlimited;One More Time, Chuck Corea;4;0.91;0.32;0.19;C;-14.23;Major;98.86
636;A Capella;The Singers Unlimited;Someone to Light Up My Life;4;0.95;0.26;0.13;G;-15.02;Minor;88.85
637;A Capella;The King's Singers;Winter Wonderland;8;0.95;0.53;0.17;C#;-14.46;Major;118.11
638;A Capella;The King's Singers;It's Beginning to Look a Lot Like Christmas;9;0.95;0.4;0.18;B;-15.17;Major;82.06
639;A Capella;The King's Singers;White Christmas;8;0.9;0.36;0.2;C#;-15.2;Major;129.7
640;A Capella;The UNCG Spartones;Something's Missing (A Capella) [Bonus Track];1;0.87;0.28;0.45;C#;-6.22;Minor;130.48
641;A Capella;Hyannis Sound;Heart of the Matter;0;0.49;0.62;0.51;B;-7.7;Major;91.02
642;A Capella;Hyannis Sound;Use Somebody;2;0.43;0.51;0.52;C;-7.0;Major;138.07
643;A Capella;Hyannis Sound;Falling Slowly;1;0.93;0.2;0.23;C;-9.04;Major;145.38
644;A Capella;Hyannis Sound;Absolutely (Story of a Girl);1;0.57;0.62;0.57;G;-6.09;Major;100.91
645;A Capella;Hyannis Sound;Carolina in My Mind;1;0.89;0.47;0.26;E;-9.47;Major;75.43
646;A Capella;Hyannis Sound;Would You Go With Me;1;0.83;0.62;0.58;D#;-8.5;Minor;123.03
647;A Capella;Hyannis Sound;Clarity;0;0.8;0.65;0.46;D;-8.9;Major;93.03
648;A Capella;Hyannis Sound;Ok, It's Alright With Me;1;0.48;0.68;0.52;C;-6.65;Major;151.95
649;A Capella;Hyannis Sound;I Still Haven't Found What I'm Looking for;1;0.89;0.31;0.42;C#;-6.35;Major;113.53
650;A Capella;Hyannis Sound;Easy;1;0.43;0.55;0.47;A#;-7.45;Minor;128.77
651;A Capella;Hyannis Sound;Somewhere Only We Know;2;0.61;0.47;0.44;A;-7.62;Major;171.93
652;A Capella;Hyannis Sound;Last Goodbye;0;0.57;0.29;0.59;D;-7.15;Major;174.32
653;A Capella;Hyannis Sound;Walking Away;1;0.79;0.26;0.55;A;-8.25;Minor;172.56
654;A Capella;Hyannis Sound;Why Georgia;1;0.58;0.61;0.39;G;-9.5;Major;97.01
655;A Capella;The Singers Unlimited;The Entertainer;4;0.98;0.35;0.06;F;-15.69;Major;132.43
656;A Capella;The Singers Unlimited;Sometimes I Feel Like a Motherless Child;4;0.97;0.27;0.05;G;-19.25;Minor;135.65
657;A Capella;The Singers Unlimited;Jeanie With the Light Brown Hair;5;0.99;0.3;0.04;G;-20.47;Major;110.06
658;A Capella;Tonic Sol-Fa;Cecilia;0;0.22;0.76;0.82;A#;-5.3;Major;128.11
659;A Capella;Tonic Sol-Fa;Boston to Beijing;0;0.15;0.76;0.65;G#;-7.56;Major;106.52
660;A Capella;Tonic Sol-Fa;29 Ways to My Back Door;0;0.66;0.6;0.79;D;-6.78;Major;89.42
661;A Capella;The King's Singers;Straighten up and Fly Right;0;0.95;0.67;0.14;A#;-18.65;Minor;129.66
662;A Capella;The King's Singers;Beyond the Sea;1;0.92;0.64;0.09;F;-19.46;Major;119.8
663;A Capella;The King's Singers;The Lady Is a Tramp;0;0.9;0.53;0.12;C;-18.76;Major;72.14
664;A Capella;The King's Singers;I've Got You Under My Skin;1;0.96;0.38;0.07;F;-21.11;Minor;95.67
665;A Capella;The King's Singers;Cheek to Cheek;0;0.95;0.47;0.06;A;-21.22;Major;124.65
666;A Capella;The King's Singers;When I Fall in Love;0;0.96;0.16;0.06;E;-20.25;Major;172.26
667;A Capella;The King's Singers;At Last;1;0.95;0.4;0.09;D;-19.27;Major;96.11
668;A Capella;The King's Singers;Night and Day;1;0.96;0.35;0.1;B;-18.01;Major;122.19
669;A Capella;The King's Singers;Cry Me a River;1;0.96;0.26;0.05;A#;-21.52;Minor;107.43
670;A Capella;The King's Singers;My Funny Valentine;1;0.97;0.23;0.05;G#;-21.84;Major;80.23
671;Alternative;Joji;Sanctuary;83;0.42;0.55;0.65;C#;-7.2;Major;167.79
672;Alternative;Joji;SLOW DANCING IN THE DARK;81;0.54;0.52;0.48;D#;-7.46;Major;88.96
673;Alternative;Joji;YEAH RIGHT;76;0.62;0.67;0.59;C#;-9.57;Major;169.03
674;Alternative;Oliver Tree;Alien Boy;73;0.11;0.8;0.6;C#;-5.17;Major;130.11
675;Alternative;Joji;CAN'T GET OVER YOU (feat. Clams Casino);74;0.68;0.9;0.32;A;-8.8;Major;129.91
676;Alternative;88-Keys;That's Life (feat. Mac Miller & Sia);73;0.24;0.53;0.77;A;-4.53;Major;154.19
677;Alternative;Smash Mouth;All Star;78;0.03;0.73;0.86;B;-5.88;Major;104.03
678;Alternative;Jhene Aiko;Triggered (freestyle);73;0.81;0.47;0.41;C;-9.5;Major;89.48
679;Alternative;Gorillaz;Feel Good Inc.;77;0.01;0.82;0.7;F#;-6.68;Major;138.56
680;Alternative;Nirvana;Smells Like Teen Spirit;72;0.0;0.52;0.91;C#;-4.53;Major;116.78
681;Alternative;Oliver Tree;Hurt;71;0.02;0.56;0.78;C;-5.86;Major;94.0
682;Alternative;Red Hot Chili Peppers;Under the Bridge;78;0.06;0.56;0.34;E;-13.5;Major;84.58
683;Alternative;Grouplove;Tongue Tied;76;0.01;0.56;0.94;D#;-5.83;Major;112.96
684;Alternative;Oliver Tree;Miracle Man;71;0.07;0.68;0.46;C;-8.18;Major;139.98
685;Alternative;Summer Walker;Girls Need Love (with Drake) - Remix;75;0.44;0.66;0.43;F#;-9.48;Minor;97.02
686;Alternative;Joji;TEST DRIVE;72;0.71;0.65;0.65;D#;-8.6;Major;75.0
687;Alternative;The Neighbourhood;Sweater Weather;75;0.05;0.61;0.81;A#;-2.81;Major;124.05
688;Country;Cam;My Mistake;45;0.01;0.55;0.7;G#;-5.43;Major;97.08
689;Country;Kevin Fowler;That Girl;42;0.03;0.38;0.86;G;-3.24;Major;74.06
690;Country;Roger Miller;Chug-A-Lug;46;0.69;0.7;0.41;B;-11.46;Major;171.92
691;Country;M. Ward;Chinese Translation;54;0.15;0.56;0.73;D;-8.94;Major;107.72
692;Country;Chris Cagle;Anywhere But Here;42;0.57;0.64;0.48;B;-6.96;Major;136.72
693;Country;Cassadee Pope;I Wish I Could Break Your Heart;44;0.13;0.43;0.85;G#;-4.17;Major;199.9
694;Country;Mark Chesnutt;Too Cold At Home;41;0.2;0.64;0.41;D;-12.9;Major;92.83
695;Country;Gary Allan;Get Off On The Pain;42;0.03;0.39;0.87;C;-4.53;Major;168.1
696;Country;Hank Williams, Jr.;Old Habits;42;0.17;0.63;0.44;D;-14.09;Major;106.11
697;Country;Ryan Adams;When The Stars Go Blue;52;0.47;0.59;0.2;A#;-13.3;Major;90.02
698;Country;Jason Aldean;Fast;41;0.29;0.54;0.67;F#;-5.19;Major;132.09
699;Country;Adam Sanders;Sippin' on the Good Times;42;0.06;0.51;0.76;E;-7.97;Major;156.09
700;Country;Linda Ronstadt;Don't Know Much (with Aaron Neville);58;0.66;0.4;0.28;B;-11.01;Major;130.47
701;Country;Tommy Chayne;King of the Pines (feat. Upchurch);44;0.02;0.73;0.81;B;-5.38;Minor;150.0
702;Country;The Reklaws;Long Live The Night;51;0.01;0.55;0.78;G;-5.56;Major;126.97
703;Country;Pistol Annies;Sugar Daddy;43;0.01;0.65;0.87;C;-6.03;Minor;129.26
704;Country;Carrie Underwood;Chaser;45;0.06;0.49;0.78;C;-4.13;Major;120.0
705;Country;Colter Wall;Thinkin' on a Woman;47;0.48;0.42;0.32;D;-10.99;Major;203.84
706;Country;Bobby Bare;The Winner;43;0.77;0.69;0.54;G;-10.15;Major;129.3
707;Country;Chris Lane;Laps Around The Sun;42;0.2;0.58;0.78;F#;-4.4;Major;158.09
708;Country;Holly Dunn;Daddy's Hands;45;0.54;0.55;0.27;D;-9.78;Major;76.51
709;Country;Brooks & Dunn;Proud of the House We Built;43;0.07;0.62;0.79;F#;-4.97;Major;119.99
710;Country;Blake Shelton;100 Miles;42;0.1;0.59;0.61;E;-5.11;Major;106.1
711;Country;Miranda Lambert;Things That Break;42;0.24;0.51;0.56;G#;-8.88;Minor;135.34
712;Country;Blake Shelton;Never Lovin' You;42;0.02;0.59;0.71;A;-6.23;Major;79.0
713;Country;Sonny Bama;Lady Karma;44;0.09;0.61;0.65;F#;-7.88;Minor;167.94
714;Country;America;I Need You;58;0.58;0.53;0.47;G;-10.43;Major;134.1
715;Country;Gone West;Confetti;44;0.02;0.61;0.84;C;-5.59;Major;183.99
716;Country;Morgan Wallen;Yin Yang Girl;43;0.09;0.53;0.9;C;-4.94;Major;170.05
717;Country;Jamey Johnson;Playing The Part;42;0.29;0.59;0.63;D;-9.62;Major;120.32
718;Country;Adam Sanders;About To;42;0.03;0.64;0.67;G;-6.24;Major;88.02
719;Country;Morgan Wallen;Man of the South;43;0.01;0.41;0.89;D;-3.92;Major;177.97
720;Country;Dolly Parton;Push and Pull - from the Dumplin' Original Motion Picture Soundtrack;46;0.28;0.68;0.46;C;-6.59;Major;127.95
721;Country;Anne Murray;Could I Have This Dance;55;0.78;0.48;0.34;A;-9.83;Major;87.31
722;Country;Conway Twitty;It's Only Make Believe;42;0.88;0.46;0.39;B;-11.52;Major;83.27
723;Country;Merle Haggard;Twinkle, Twinkle Lucky Star;44;0.84;0.66;0.34;E;-14.98;Major;81.64
724;Country;Gillian Welch;Everything Is Free;48;0.94;0.69;0.14;C;-14.7;Major;101.65
725;Country;Cal Smith;Country Bumpkin;44;0.7;0.58;0.33;G;-14.92;Major;94.76
726;Country;Blake Shelton;The Baby;42;0.31;0.34;0.53;E;-6.91;Major;172.61
727;Country;Brad Paisley;You'll Never Leave Harlan Alive;44;0.47;0.54;0.3;D;-11.09;Minor;73.32
728;Country;Ryan Bingham;Pontiac;44;0.09;0.55;0.86;E;-3.31;Major;148.11
729;Country;Cash Campbell;Don't Wanna Think About It - Acoustic;47;0.86;0.63;0.29;A;-10.63;Major;114.8
730;Country;Casey Donahew;Feels This Right;43;0.01;0.51;0.96;A;-2.57;Major;180.08
731;Country;Sam Hunt;Vacation - Acoustic Mixtape;43;0.43;0.77;0.55;C;-6.41;Major;86.0
732;Country;Mitchell Tenpenny;If the Boot Fits - Acoustic;43;0.45;0.41;0.42;D#;-10.49;Major;161.76
733;Country;Chris Lane;One Girl;42;0.3;0.7;0.74;B;-4.33;Major;134.94
734;Country;Andrew Hyatt;My Kind Of Crazy;53;0.64;0.52;0.55;G;-7.98;Major;80.0
735;Country;Sturgill Simpson;It Ain't All Flowers;46;0.04;0.36;0.61;E;-9.41;Major;152.84
736;Country;Travis Tritt;Can I Trust You With My Heart - 2006 Remastered Version;42;0.42;0.49;0.48;D;-7.48;Major;141.58
737;Country;Josh Ward;Between An Old Memory & Me;42;0.04;0.48;0.59;G#;-7.01;Major;75.03
738;Country;Luke Bryan;Like We Ain't Ever;43;0.0;0.6;0.89;D;-4.07;Major;107.98
739;Country;Crosby, Stills & Nash;Love the One You're With;56;0.07;0.61;0.49;C;-12.9;Major;97.16
740;Country;Keith Urban;Boy Gets A Truck;44;0.01;0.65;0.69;C#;-7.07;Major;117.03
741;Country;Dr. Hook;Cover of the Rolling Stone;54;0.36;0.65;0.47;A;-13.1;Major;142.18
742;Country;Tim McGraw;My Old Friend;42;0.21;0.46;0.82;E;-7.66;Major;184.0
743;Country;Luke Bryan;My Ol' Bronco;43;0.03;0.41;0.9;E;-4.28;Major;164.04
744;Country;The Lacs;Make Things Right;43;0.28;0.68;0.59;C;-6.79;Minor;81.0
745;Country;Chase Rice;U Turn;42;0.0;0.59;0.85;F;-4.38;Major;144.05
746;Country;Eli Young Band;Small Town Kid;41;0.03;0.65;0.57;G;-6.15;Major;83.05
747;Country;Kip Moore;Drive Me Crazy;43;0.01;0.62;0.77;A#;-4.08;Major;113.91
748;Country;Lee Brice;You Can't Help Who You Love;43;0.29;0.57;0.62;A#;-7.63;Major;128.13
749;Country;Alabama;Feels So Right;42;0.56;0.54;0.32;A#;-14.99;Major;90.5
750;Country;Jelly Roll;Killin' Me;44;0.16;0.61;0.67;E;-5.88;Minor;130.08
751;Country;Justin Moore;Back That Thing Up;41;0.05;0.68;0.9;C#;-4.31;Major;108.03
752;Country;Jake Owen;Keepin' It Country;43;0.0;0.43;0.93;C#;-3.27;Minor;171.0
753;Country;Little Big Town;Beat Up Bible;43;0.73;0.48;0.43;C#;-6.93;Major;130.12
754;Country;Tyler Farr;Suffer in Peace;43;0.04;0.48;0.51;C#;-5.58;Major;135.84
755;Country;Bachman-Turner Overdrive;Let It Ride;52;0.16;0.63;0.78;F#;-11.4;Minor;104.8
756;Country;Dead Man Winter;Destroyer;51;0.01;0.51;0.81;C;-6.78;Major;121.8
757;Country;Bo Phillips;Peace on Earth;43;0.14;0.56;0.5;G;-6.9;Major;155.95
758;Country;Chris Janson;Redneck Life;43;0.0;0.51;0.96;A;-4.39;Major;170.03
759;Country;Jim James;Here In Spirit;53;0.01;0.53;0.56;B;-5.95;Minor;80.04
760;Country;Stephanie Quayle;If I Was a Cowboy;44;0.44;0.67;0.61;F;-4.85;Major;100.0
761;Country;Kip Moore;Reckless (Still Growin' Up);43;0.06;0.61;0.77;F#;-5.92;Major;157.92
762;Country;Trace Adkins;Jesus and Jones;43;0.03;0.5;0.84;C#;-5.28;Major;138.09
763;Country;Vern Gosdin;Set 'Em Up Joe;40;0.42;0.85;0.4;D;-12.53;Major;120.05
764;Country;Kelsea Ballerini;Machine Heart;47;0.17;0.61;0.62;A;-5.81;Major;115.0
765;Country;LeAnn Rimes;One Way Ticket (Because I Can);44;0.03;0.7;0.78;C#;-7.28;Major;119.93
766;Country;Montgomery Gentry;Where I Come From (Remix) [feat. Colt Ford & The Lacs];42;0.04;0.76;0.75;C#;-5.62;Major;104.99
767;Country;Josh Abbott Band;Kinda Missing You;43;0.0;0.52;0.88;D;-4.4;Major;96.54
768;Country;Demun Jones;World Went to Waste;43;0.35;0.8;0.64;C;-6.17;Minor;105.0
769;Country;Fred Eaglesmith;Trucker Speed;43;0.91;0.75;0.11;G;-13.8;Major;130.22
770;Country;Dwight Yoakam;Guitars, Cadillacs - Remastered;44;0.34;0.56;0.91;A;-3.82;Major;172.32
771;Country;Alabama;40 Hour Week (For A Livin');43;0.12;0.58;0.44;E;-14.64;Major;85.21
